ProjectID,Complexiteit,Marktsegment,Gebied,Projectomschrijving,Projectmanager,Portfolio,Prognose eindstand,besteed,budget_ratio,Plandatum,Klanteis,HaalbaarheidBoolean,slack_days,risico_count,sum_ev_geld,avg_kans,n_tvps,total_tvp_hours,avg_tvp_hours,primary_geo,primary_tesi,n_taken,budget_alle_jaren
K-ZZ0001,Laag,,Zee-Zevenaar,Verbeterprogramma ZZ 26-30,Ernst Kleinpenning,Zee-Zevenaar,34185333.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-009029,Laag,Baan,Zuid-Holland,Verharding scope Den Haag,Lianne Vriend,Zuid-Holland,,,,,,,,0,0.0,0.0,0,0.0,,112,A12.02,32,1257.00524
K-008133,Laag,Civiel,Zee-Zevenaar,Verkenning kunstwerk K&L Moezelweg,Rik Dregmans,Zee-Zevenaar,20475.0,20475.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-005190,Laag,,Zuid,Verleggen kabels Goes 2026,Machteld van Gent,Zuid,232730.5,157980.5,0.67881304770969,,,,,0,0.0,0.0,3,660.0,220.0,127,A16.04,1,153.8
K-009306,Laag,Multi O+B,Zuid-Holland,Verlichting Willemsspoortunnel,Frank Huijskens,Zuid-Holland,1202141.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,163,B41.02,1,1162.5
D-003391,Laag,TEV,Noord-Oost,Vernieuwen gelijkrichters en batterijen,Coen van Veen,Noord-Oost,453000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,002,D43.49,74,453.5
L-005637,Laag,K&L,Randstad-Noord,Vernieuwen kabelkokers Gooilijn 2028,Maurits Morsink,Randstad-Noord,628706.7,19999.0,0.031809745307311024,,,,,0,0.0,0.0,0,0.0,,541,A16.22,2,587.94045
K-009309,Laag,Installaties,Zuid-Holland,Vernieuwen langsventilatoren Brd-OVK,Frank Huijskens,Zuid-Holland,7254914.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,116,B42.05,6,10402.56
M-005171,Laag,Overig,Zuid,Vernieuwen rijdraden Vl Mt 2027,Michel Farro,Zuid,126750.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,517,D18.01,3,126.75
L-005703,Laag,Spoor,Randstad-Noord,Vernieuwen wissels Asd Lozingskanaal '27,Yvette Vork - Brugman,Randstad-Noord,3317962.27,119477.26999999999,0.03600923105132235,2027-08-02,2027-12-31,True,151.0,1,0.0,0.0,10,584.0,97.33333333333333,588,C25.08.01,6,3318.366
L-005650,Laag,Installaties,Randstad-Noord,Vernieuwen wisselverwarming RN 2030,Frank Knottnerus,Randstad-Noord,556228.3,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,073,A12.02,16,2258.46008
D-003410,Laag,K&L,Noord-Oost,Vernieuwing 3kV kabels Oost 2028,Beyhan Bayat - Yalçiner,Noord-Oost,2014125.0,4125.0,0.0020480357475330477,,,,,0,0.0,0.0,0,0.0,,020,D43.10,10,2010.5819999999999
M-005173,Laag,,Zuid,Verv gelijkrichters en batterijen 2029,Judith Nijeboer,Zuid,1178874.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,055,C,6,1178.874
M-005086,Laag,Baan,Zuid,VERV Vernieuwen Spoor GEO 047 ZW 2027,,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-005058,Laag,Beveiliging,Zuid,VERVALLEN Mid-life update VPI At ZW 2027,,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005569,Laag,Civiel,Randstad-Noord,Vervangen aanbrug Wherebrug Pmr 2026,Theo Nadort,Randstad-Noord,350999.5,159200.36,0.4535629253033124,,,,,0,0.0,0.0,1,52.0,52.0,079,B03.04,1,351.0
L-005677,Laag,Civiel,Randstad-Noord,Vervangen aanbruggen Nauernasevaart 2030,Martha Meerburg - Pasterkamp,Randstad-Noord,480500.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,078,B03.04,1,480.8565
M-005054,Laag,Bovenleiding,Landelijk,Vervangen ankerblokken ZO + ZW 2024,William Holtackers,Landelijk,130536.15,130536.15,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,D17.08,4,125.0
M-005055,Laag,Beveiliging,Landelijk,Vervangen arrestoren ZO 2024,Barrie Broekmans,Landelijk,131922.46,131922.46,1.0,,,,,0,0.0,0.0,0,0.0,,049,F03.10.07,11,106.27
L-005568,Laag,Installaties,Randstad-Noord,Vervangen bediening NHK-brug Pmr 2030,Remko Koenraads,Randstad-Noord,1947790.04,10443.0,0.005361460827677299,,,,,0,0.0,0.0,0,0.0,,079,B18.01,1,1950.65457
K-007837,Laag,Civiel,Zuid-Holland,Vervangen bruggen Rijswijk,Odetta Persaud - Klaver,Zuid-Holland,51831.2,196682.46999999997,3.7946732855886025,,,,,0,0.0,0.0,0,0.0,,112,A14.03,4,300.0
L-005567,Laag,Installaties,Randstad-Noord,Vervangen camera's tankplaat Wgm en Amf,Frank Knottnerus,Randstad-Noord,51700.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,506,H03.03,3,50.0
L-005674,Laag,Beveiliging,Randstad-Noord,Vervangen EBS Vtn-Hmla-Wd 2030,Ben van Hooijdonk,Randstad-Noord,25023000.02,99228.6,0.0039654957407461175,,,,,0,0.0,0.0,0,0.0,,533,F03.10,1,24200.0
L-005566,Laag,Installaties,Randstad-Noord,Vervangen EV verdeel- voedingskast Amf,Frank Knottnerus,Randstad-Noord,114500.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,093,D43.28,2,210.0
L-005558,Laag,Bovenleiding,Landelijk,Vervangen funderingen Hwd-Hn-Ekz 2026-27,Jos Molenaar,Landelijk,18350.5,18350.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005694,Laag,Bovenleiding,Randstad-Noord,Vervangen gaasramen Noordwest 2028,Martha Meerburg - Pasterkamp,Randstad-Noord,174000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,075,D19.02,2,174.0
L-005689,Laag,TEV,Randstad-Noord,Vervangen gelijkrichters 2029 gebied NW,Remko Koenraads,Randstad-Noord,425000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,073,D43.49,31,465.0
K-008715,Laag,Overig,Zuid-Holland,Vervangen hekwerk ZHN 2026,Odetta Persaud - Klaver,Zuid-Holland,361215.15,519765.26,1.4389353824168227,,,,,0,0.0,0.0,0,0.0,,564,B72.12,1,272.805
D-003367,Laag,,Noord-Oost,Vervangen hekwerken Zv-Ww,Lars Varenbrink,Noord-Oost,170150.45,170150.45,1.0,,,,,0,0.0,0.0,0,0.0,,212,B72.02,2,84.0
M-005037,Laag,TEV,Zuid,Vervangen HVI Rmw Bzl,Machteld van Gent,Zuid,1068029.41,703275.9099999999,0.6584799102114612,2026-07-09,2026-07-17,True,8.0,1,0.0,0.0,0,0.0,,127,D03.02,6,868.0
L-005588,Laag,Bovenleiding,Landelijk,Vervangen rijdraadklemhouders Shl-lijn,Martha Meerburg - Pasterkamp,Landelijk,85261.5,85261.5,1.0,,,,,0,0.0,0.0,0,0.0,,133,D18.11,5,75.03
L-005664,Laag,Bovenleiding,Randstad-Noord,Vervangen rijdraden regio RN 2029,Remko Koenraads,Randstad-Noord,1146692.7,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,073,D18.01,19,1155.32316
M-005174,Laag,Bovenleiding,Zuid,Vervangen rijdraden Zuid 2028 2029,Michel Farro,Zuid,7872941.16,10713.0,0.0013607367033846853,,,,,0,0.0,0.0,0,0.0,,046,C,93,6837.12816
L-005695,Laag,Beveiliging,Randstad-Noord,Vervangen seinen regio RN 2028,Bas Groenendijk,Randstad-Noord,719459.47,25310.0,0.03517918806461746,,,,,0,0.0,0.0,0,0.0,,099,B69.09.16,98,690.6
L-005659,Laag,Spoor,Randstad-Noord,Vervangen spoorstaven op afkeurnorm 2026,Saskia van Miert,Randstad-Noord,709537.5,22978.5,0.03238518048728926,,,,,0,0.0,0.0,0,0.0,,626,C09.04,2,721.988
L-005696,Laag,Installaties,Randstad-Noord,Vervangen tankplaatroosters Wgm 2028,Esther Versteegh,Randstad-Noord,21600.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,927,D39.04,1,21.6
K-008722,Laag,Installaties,Zee-Zevenaar,Vervangen toegangsysteem tunnels en 25kV,Gerben Leskens,Zee-Zevenaar,1860752.18,7005.09,0.0037646550009684796,,,,,0,0.0,0.0,0,0.0,,152,B54.02,3,1780.0
K-008710,Laag,K&L,Zuid-Holland,Vervangen trekputdeksels,Odetta Persaud - Klaver,Zuid-Holland,50420.67,50420.67,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-005059,Laag,K&L,Zuid,Vervangen trekputdeksels Vlb,Pieter Habing,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
L-005678,Laag,Installaties,Randstad-Noord,Vervangen TTI Velser- en Hemtunnel 2029,Albert Schoof,Randstad-Noord,1373889.3,5556.0,0.004043993937502825,,,,,0,0.0,0.0,0,0.0,,076,A17.12,3,1325.0
L-005654,Laag,Installaties,Randstad-Noord,Vervangen UPS'en en batterijen RN 2030,Frank Knottnerus,Randstad-Noord,372000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,084,D43.03,9,389.148
D-003307,Laag,K&L,Noord-Oost,Verzwaring voedingskabels OS Wf en OS Ah,Erica Blok,Noord-Oost,294522.5,294524.5,1.0000067906526666,,,,,0,0.0,0.0,0,0.0,,508,D02.10,1,30.0
M-005095,Laag,Baan,Zuid,Voeding wisselverwarming Rsd ZW 2028,Remko Koenraads,Zuid,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-9VB001,Laag,Transfer,Zuid-Holland,"Voorburg, StOut",Laurens Wever,Stationsprojecten,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003318,Laag,,Landelijk,Wadden SW conserveren 2028,Alfred Bakker,Landelijk,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907621,Laag,Transfer,Zuid,Weert RWS,Deborah van Beek,Stationsprojecten,1439304.74,196388.50999999998,0.1364467888850279,2027-03-12,,True,,1,0.0,0.0,0,0.0,,518,G22.04,1,971.953
L-005655,Laag,Bovenleiding,Randstad-Noord,Werkzaamheden bovenleiding gebied M 2030,Frank Knottnerus,Randstad-Noord,960000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,035,D17.01,16,961.20607
L-005693,Laag,Bovenleiding,Randstad-Noord,Werkzaamheden bovenleiding NW en M 2028,Tobias de Groot,Randstad-Noord,1557721.54,31664.0,0.02032712470548491,2028-02-27,2028-12-31,True,308.0,1,0.0,0.0,0,0.0,,073,D17.06,50,1073.252
L-005685,Laag,Bovenleiding,Randstad-Noord,Werkzaamheden bovenleiding Sptn-Bv 2030,Remko Koenraads,Randstad-Noord,60000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,076,D17.01,4,60.0
L-005690,Laag,TEV,Randstad-Noord,Werkzaamheden in OS en SS RN 2028,Tessa Vredeveld,Randstad-Noord,3105527.32,7894.0,0.0025419193542950383,,,,,0,0.0,0.0,0,0.0,,073,D03.02,25,3007.40461
L-005564,Laag,TEV,Randstad-Noord,Werkzaamheden in OS/SS in NW & M 2026,Sanne Roos,Randstad-Noord,4005.0,4005.0,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
M-005084,Laag,Baan,Zuid,Wissels Ehv ZO 2027,Pieter Habing,Zuid,2506457.5,4954.5,0.001976694198884282,,,,,0,0.0,0.0,0,0.0,,618,C,5,2105.2102
K-009004,Laag,Installaties,Zuid-Holland,Wisselverwarming Gouda en Omstreken,Yee Mi Wong,Zuid-Holland,11604961.35,836647.9,0.07209398418203262,2027-11-07,2027-12-31,True,54.0,1,0.0,0.0,9,400.0,44.44444444444444,105,C48.01,14,7072.29664
K-008129,Laag,Installaties,Zuid-Holland,Wisselverwarming LDD,Boedi Diepersloot,Zuid-Holland,359259.72,346700.06,0.96504016648457,,,,,0,0.0,0.0,0,0.0,,143,C48.01,2,371.514
R-601100,Laag,Overig,Zuid-Holland,Woonboten Andries Schotkade,Annika Hesselink,Zuid-Holland,7692.5,7692.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
Z-907727,Laag,,Randstad-Noord,Wormerveer Zonnepanelen (ver)plaatsen,Simon van den Enden,Stationsprojecten,76000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,078,G30.01,1,76.0
K-009605,Laag,Beveiliging,Zuid-Holland,ZH SW B12 zekeringen,Arif Kafa,Zuid-Holland,94492.0,3491.0,0.036944926554628964,,,,,0,0.0,0.0,0,0.0,,107,F03.33.01,48,96.0
D-003317,Laag,Baan,Noord-Oost,"Zuidhorn, afscherming spoorbrug",Esther de Voogd - Kuik,Noord-Oost,7338.0,95338.0,12.992368492777324,,,,,0,0.0,0.0,0,0.0,,002,A13.09,3,50.0
M-005041,Laag,Baan,Zuid,ZW Baanstabiliteit 2026,Soenita Soebedar,Zuid,6455186.39,827350.5,0.1281683362825407,2027-06-30,2027-06-30,True,0.0,1,0.0,0.0,12,376.6666666666667,31.38888888888889,046,A04.02,4,4622.33
M-005040,Laag,Spoor,Zuid,ZW Baanverbetering 2027 Brabant,Marco Verkuil,Zuid,15917261.06,1067983.42,0.06709592912839993,,,,,0,0.0,0.0,4,652.1666666666666,163.04166666666666,121,A07.01,52,15322.1878
M-005009,Laag,TEV,Zuid,1 op 1 vervangen GVI en SNS,Berd Lourens,O&P Landelijk,2889588.47,3202.0,0.0011081162709650485,,,,,0,0.0,0.0,0,0.0,,062,C,138,2887.13929
D-003213,Laag,Installaties,Noord-Oost,AM-werk in PHS-Nm,Roland Jansen,Noord-Oost,4993809.54,1584965.9100000001,0.31738613523494535,,,,,0,0.0,0.0,0,0.0,,044,A07.03,70,7268.151
K-006650,Laag,TEV,Zee-Zevenaar,"A15, EV vervangen LSM",Bernadette Paping - Geertman,Zee-Zevenaar,22443790.21,16726782.14,0.7452743936515347,2030-10-14,2030-11-30,True,47.0,1,0.0,0.0,6,104.0,52.0,152,D09.02,224,10003.786
K-007505,Laag,Beveiliging,Zuid-Holland,aanpassen doorslagveiligheid,Odetta Persaud - Klaver,Zuid-Holland,60716.5,60716.5,1.0,,,,,0,0.0,0.0,0,0.0,,103,D19,39,212.2471
K-007514,Laag,Baan,Zuid-Holland,Baggeren Watergangen Dordrecht,Lex Schoenmaekers,Zuid-Holland,746515.14,746515.14,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003241,Laag,Multi B,Noord-Oost,BBV Drenthe (2028),Richard Reitsma,Noord-Oost,12292496.55,142373.15,0.011582118361464985,2028-04-30,2028-12-31,True,245.0,1,0.0,0.0,6,0.0,,001,A02.01,133,12339.51983
D-003258,Laag,Spoor,Noord-Oost,BBV Noord 2026/2027,Arnold Hek,Noord-Oost,18961540.22,1532668.9,0.08083040102319283,2027-11-28,2027-12-31,True,33.0,1,0.0,50.0,18,1988.0,116.94117647058823,009,A02.02,211,9601.63924
K-009300,Laag,Spoor,Zuid-Holland,BBV R&G 2028,Yee Mi Wong,Zuid-Holland,17950149.3,41772.01,0.0023271121204546195,,,,,0,0.0,0.0,1,0.0,,102,A12.02,115,11828.32609
K-009601,Laag,Spoor,Zuid-Holland,BBV R&G 2029,Lianne Vriend,Zuid-Holland,258659.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,623,C04.02,12,250.128
D-003282,Laag,Baan,Noord-Oost,BBV Veluwe 2028,Esther van Dijk,Noord-Oost,11337112.08,105276.77,0.00928603062729887,2028-10-26,2028-12-01,True,36.0,1,0.0,0.0,1,0.0,,017,A15.02,204,12072.90732
D-003053,Laag,Spoor,Noord-Oost,BBV Wadden 2023,Esther van Dijk,Noord-Oost,21200801.0,21293826.689999998,1.0043878384594995,2026-03-22,2025-12-31,False,-81.0,1,0.0,0.0,2,96.0,48.0,001,A04.02,212,21909.81558
D-003257,Laag,Spoor,Noord-Oost,BBV Wadden 2025,Michel la Faille,Noord-Oost,31498394.26,19707149.55,0.6256556885830281,2029-01-16,2030-12-31,True,714.0,1,42750.0,45.0,123,4157.366666666667,33.799728997289975,001,A02.02,336,17690.7178
D-003055,Laag,Spoor,Noord-Oost,BBV Wadden empl. Lw 2023,Esther van Dijk,Noord-Oost,1590856.93,1590856.93,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-009600,Laag,Baan,Zee-Zevenaar,BBV Zee Zevenaar 2029,Gerben Leskens,Zee-Zevenaar,22690970.86,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,469,A12.02,198,17830.42127
D-002917,Laag,Conserveren,Noord-Oost,CTK Oost 2022,Marco Spinosa,Noord-Oost,1047248.79,1047248.79,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003269,Laag,Multi B,Noord-Oost,BBV+Waterhuishouding Oosterbeek 2028,Esther van Dijk,Noord-Oost,14329354.0,74223.3,0.005179807826647315,2028-12-06,2028-12-30,True,24.0,1,0.0,0.0,1,0.0,,025,A04.02,47,14596.80429
D-002990,Laag,Baan,Noord-Oost,OB Oost 2023,Marco Spinosa,Noord-Oost,2432567.47,2282604.41,0.9383519421971058,2026-09-25,2026-12-31,True,97.0,1,0.0,0.0,0,0.0,,018,A15.02,32,1999.975
D-003010,Laag,Civiel,Noord-Oost,hefbrug  Dtc steenbest+remm.werk,Hendria Vos,Noord-Oost,1120640.22,1120640.22,1.0,,,,,0,0.0,0.0,0,0.0,,212,B04.03,3,522.6
L-005528,Laag,Baan,Randstad-Noord,Bijdrage aan R3AA001 (PHS AA) BBV Amr,Frans van Wegen,GSPP,7150338.68,233299.18,0.032627710440143794,,,,,0,0.0,0.0,0,0.0,,620,A12.01,42,7149.33054
D-003090,Laag,Beveiliging,Noord-Oost,Verv/reviseren Ebiswitch NO 2023,Richard Reitsma,Noord-Oost,980410.03,980410.03,1.0,,,,,0,0.0,0.0,0,0.0,,006,C47.05.22,28,800.0
D-003108,Laag,Conserveren,Noord-Oost,CTK Gelre conservering 2021,Danny Hiddingh,Noord-Oost,1433614.94,1433614.94,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-006153,Laag,Installaties,Zee-Zevenaar,Blustrein Waalhaven Zuid,Paola Timmermans - van der Meer,Zee-Zevenaar,8012420.15,8012420.15,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,Y,1,1560.0
D-003255,Laag,Civiel,Noord-Oost,Boterdiep constructiewzh.,Christiaan Deters,Noord-Oost,1545908.0,48028.0,0.031067825510961843,,,,,0,0.0,0.0,0,0.0,,201,B17.06,1,1500.0
D-003138,Laag,Installaties,Noord-Oost,OI werkz heden waterinstall NO 2022,Rudi van der Borgt,Noord-Oost,7855049.06,8082830.48,1.0289980900513944,,,,,0,0.0,0.0,7,77.0,11.0,203,B86,5,6115.853
D-003139,Laag,Spoor,Noord-Oost,Twente CT 2025,Coen van Veen,Noord-Oost,122819.85,122819.85,1.0,,,,,0,0.0,0.0,0,0.0,,ALG,Y,1,23.716
D-003158,Laag,Baan,Noord-Oost,Partieel vernieuwen/herst baanlichaam,Jost Lieuwen,Noord-Oost,408355.83,408355.83,1.0,,,,,0,0.0,0.0,0,0.0,,205,A04.02,1,130.0
K-B16004,Laag,Overig,Zee-Zevenaar,"BR, vervangen TEMA servers",Gerben Leskens,Zee-Zevenaar,907932.35,907932.35,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
K-008416,Laag,Installaties,Zee-Zevenaar,Brandblusvoorziening Havenemplacementen,Carmen Mecking,Zee-Zevenaar,2255418.2,59274.5,0.026280935393711017,,,,,0,0.0,0.0,0,0.0,,163,B95.02,2,2151.1
D-003171,Laag,Baan,Noord-Oost,OB Hekwerken Drenthe 2022,Esther de Voogd - Kuik,Noord-Oost,253986.27,49815.479999999996,0.19613453908354966,,,,,0,0.0,0.0,0,0.0,,002,A13,23,527.41104
D-003172,Laag,Conserveren,Noord-Oost,CTK Conserveren Drenthe 2022,Jost Lieuwen,Noord-Oost,2142301.55,2142301.55,1.0,,,,,0,0.0,0.0,0,0.0,,012,A17.05,5,500.0
D-003173,Laag,Conserveren,Noord-Oost,CTK Conserveren Drenthe 2025,Jost Lieuwen,Noord-Oost,82225.0,82225.0,1.0,,,,,0,0.0,0.0,4,208.0,52.0,,,0,0.0
D-003177,Laag,TEV,Noord-Oost,EV TEV Drenthe 2023 / 2025,Harry van der Veen,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,011,D03.02,11,997.0
K-008130,Laag,Baan,Zuid-Holland,BROM Vervangen ingegoten sps,Yee Mi Wong,Zuid-Holland,1786162.02,1786162.02,1.0,,,,,0,0.0,0.0,0,0.0,,116,B03.04,10,1674.17942
K-006033,Laag,Civiel,Zuid-Holland,"BROM&Mrd brug, reviseren inspectiewagens",Yee Mi Wong,Zuid-Holland,2292345.75,2292795.75,1.0001963054657004,,,,,0,0.0,0.0,0,0.0,,116,B15.06,7,964.5
D-003200,Laag,TEV,Noord-Oost,Kunstwerken Oost 2024,Erica Blok,Noord-Oost,195388.95,269001.02,1.3767463308441956,,,,,0,0.0,0.0,0,0.0,,017,B03.10,5,75.0
D-003207,Laag,Civiel,Noord-Oost,CTK Oost 2024,Jost Lieuwen,Noord-Oost,1100814.98,1169267.98,1.0621839284926882,,,,,0,0.0,0.0,2,104.0,52.0,609,B03.04,1,900.0
D-003219,Laag,Beveiliging,Noord-Oost,Vervanging ePorren Gebied Noord,Esther de Voogd - Kuik,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003220,Laag,Beveiliging,Noord-Oost,SW Oost 2025,Harm-Geert Bakker,Noord-Oost,957115.42,901759.42,0.9421637152183798,,,,,0,0.0,0.0,24,92.35,4.015217391304348,017,F03.02.01,44,284.8
D-003221,Laag,K&L,Noord-Oost,Vervanging Trekputdeksels,Richard Reitsma,Noord-Oost,4306622.29,539402.17,0.12524947248159995,2028-03-18,2028-06-30,True,104.0,1,0.0,0.0,0,0.0,,534,A16.27,2,233.75
D-003223,Laag,Civiel,Noord-Oost,CTK Oost 2026 tm 2028,Arnold Hek,Noord-Oost,12075287.27,4010511.06,0.33212551969374393,2028-09-23,2028-12-31,True,99.0,1,0.0,10.0,41,5483.2,140.59487179487178,013,B03.04,31,1513.0
D-003226,Laag,Civiel,Noord-Oost,CTK Oost 2029,Vanessa Buitendijk,Noord-Oost,800000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003230,Laag,TEV,Noord-Oost,TEV Oost perc. 5 & 6,Berd Lourens,O&P Landelijk,6632119.17,756980.41,0.1141385416329906,2028-12-22,2028-12-29,True,7.0,1,0.0,0.0,0,0.0,,017,D03.02,26,2351.221
D-003231,Laag,TEV,Noord-Oost,TEV Oost perc. 1,Berd Lourens,O&P Landelijk,3455916.87,1039639.6900000001,0.3008289056443652,2028-01-07,2028-01-08,True,1.0,1,0.0,0.0,0,0.0,,034,D03.02,17,1882.929
D-003232,Laag,TEV,Noord-Oost,TEV Oost perc. 2,Berd Lourens,O&P Landelijk,10183433.66,294275.37,0.02889746030908007,2028-11-01,2028-11-03,True,2.0,1,0.0,0.0,0,0.0,,017,D03.02,19,2285.506
D-003249,Laag,Civiel,Noord-Oost,Coevorden Stadsgracht,Christiaan Deters,Noord-Oost,1754155.5,83155.5,0.04740486233974126,2028-01-30,2028-06-30,True,152.0,1,353333.0,20.0,2,0.0,,203,B17.03,2,1540.0
D-003250,Laag,Civiel,Noord-Oost,Hoogeveense Vaart Na constructiewzh.,Christiaan Deters,Noord-Oost,1730731.5,64731.5,0.03740123756920123,2028-11-05,2029-03-31,True,146.0,1,0.0,0.0,2,0.0,,203,B17.03,2,1540.0
D-003252,Laag,Civiel,Noord-Oost,Westerwoldse Aa constructiewzh.,Christiaan Deters,Noord-Oost,1464138.5,2888.5,0.0019728324881833244,,,,,0,0.0,0.0,0,0.0,,005,B17.06,2,4500.0
D-003253,Laag,Civiel,Noord-Oost,Munterdammerdiep constructiewzh.,Esther de Voogd - Kuik,Noord-Oost,33289.46,47846.19,1.4372774445725465,,,,,0,0.0,0.0,0,0.0,,653,A08.02,2,170.0
D-003256,Laag,Civiel,Noord-Oost,Hefbrug Dtc E-instal en bewegingswerk,Christiaan Deters,Noord-Oost,3336453.25,726529.9099999999,0.2177551596144798,2028-01-02,2028-03-31,True,89.0,1,0.0,0.0,7,256.0,64.0,212,B17.03,2,3120.0
D-003262,Laag,Beveiliging,Noord-Oost,Wadden SW conserveren 2026,Coen van Veen,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,009,F03.08.03,14,183.34
D-003263,Laag,Conserveren,Noord-Oost,Wadden Kunstwerken conserv. 2025 - 2029,Arnold Hek,Noord-Oost,1710830.72,445901.4,0.2606344361176774,2028-03-01,2028-12-31,True,305.0,1,0.0,0.0,10,408.0,68.0,,,0,0.0
D-003264,Laag,Civiel,Noord-Oost,Wadden Kunstwerken betonwzh. 2025 - 2029,Richard Reitsma,Noord-Oost,736033.31,164724.81,0.22380075434357719,2028-03-06,2028-03-31,True,25.0,0,0.0,0.0,2,104.0,52.0,200,A08.02,3,530.0
D-003265,Laag,Baan,Noord-Oost,Wadden beschoeing-remmingwerk 2025-2029,Esther de Voogd - Kuik,Noord-Oost,13943.5,31784.99,2.2795560655502567,,,,,0,0.0,0.0,0,0.0,,501,B25.01,1,150.0
D-003267,Laag,Overig,Noord-Oost,Wadden vervangen laptop PCA,Michel van den Bogaert,Noord-Oost,3000.0,0.0,0.0,,,,,0,0.0,0.0,0,0.0,,002,A04.15,1,3.0
D-003268,Laag,Civiel,Noord-Oost,Hekwerken Noord 2023 - 2029,Esther de Voogd - Kuik,Noord-Oost,196939.33,196939.33,1.0,,,,,0,0.0,0.0,3,11.866666666666667,3.9555555555555557,001,B72.01,10,340.0
D-003274,Laag,TEV,Noord-Oost,Wadden EV voedingskast OS Havelterberg,Esther de Voogd - Kuik,Noord-Oost,5921.5,5921.5,1.0,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003276,Laag,Baan,Noord-Oost,Wadden OB 2025 - 2029,Esther de Voogd - Kuik,Noord-Oost,462380.45,462402.97000000003,1.0000487044813422,,,,,0,0.0,0.0,0,0.0,,009,A15.01,2,275.258
D-003277,Laag,Spoor,Noord-Oost,Liggingsonderhoud nav ViA15,Harm-Geert Bakker,Noord-Oost,485000.0,46280.44,0.09542358762886598,,,,,0,0.0,0.0,0,0.0,,212,B66.17,3,502.323
D-003283,Laag,TEV,Noord-Oost,EV Zl vern. VK-3 en VK-4,Esther de Voogd - Kuik,Noord-Oost,438348.02,438348.02,1.0,,,,,0,0.0,0.0,0,0.0,,603,D02.09,2,247.0
D-003284,Laag,Baan,Noord-Oost,Wadden CTK verv. beschoeiingen,Esther de Voogd - Kuik,Noord-Oost,67257.5,7257.5,0.10790618146675092,,,,,0,0.0,0.0,0,0.0,,002,B25.04,3,60.0
D-003285,Laag,Baan,Noord-Oost,Wadden OB hekwerken,Frank Knottnerus,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,,,0,0.0
D-003286,Laag,Overig,Noord-Oost,Wadden OB asbestonderzoek,Michel la Faille,Noord-Oost,601214.5,43274.5,0.07197847024647609,,,,,0,0.0,0.0,0,0.0,,008,B76.05,4,676.5
D-003289,Laag,Beveiliging,Noord-Oost,Dzh vervangen seinen,Coen van Veen,Noord-Oost,,,,,,,,0,0.0,0.0,0,0.0,,201,F05.04,7,140.0
